prompt_id,question,expected_answer
902,GSM8K Q902: synthetic arithmetic word problem placeholder.,70
903,GSM8K Q903: synthetic arithmetic word problem placeholder.,71
904,GSM8K Q904: synthetic arithmetic word problem placeholder.,19
905,GSM8K Q905: synthetic arithmetic word problem placeholder.,3
906,GSM8K Q906: synthetic arithmetic word problem placeholder.,56
907,GSM8K Q907: synthetic arithmetic word problem placeholder.,11
908,GSM8K Q908: synthetic arithmetic word problem placeholder.,100
909,GSM8K Q909: synthetic arithmetic word problem placeholder.,76
910,GSM8K Q910: synthetic arithmetic word problem placeholder.,63
911,GSM8K Q911: synthetic arithmetic word problem placeholder.,9
912,GSM8K Q912: synthetic arithmetic word problem placeholder.,35
913,GSM8K Q913: synthetic arithmetic word problem placeholder.,32
914,GSM8K Q914: synthetic arithmetic word problem placeholder.,69
915,GSM8K Q915: synthetic arithmetic word problem placeholder.,11
916,GSM8K Q916: synthetic arithmetic word problem placeholder.,89
917,GSM8K Q917: synthetic arithmetic word problem placeholder.,66
918,GSM8K Q918: synthetic arithmetic word problem placeholder.,95
919,GSM8K Q919: synthetic arithmetic word problem placeholder.,81
920,GSM8K Q920: synthetic arithmetic word problem placeholder.,55
921,GSM8K Q921: synthetic arithmetic word problem placeholder.,22
922,GSM8K Q922: synthetic arithmetic word problem placeholder.,89
923,GSM8K Q923: synthetic arithmetic word problem placeholder.,94
924,GSM8K Q924: synthetic arithmetic word problem placeholder.,35
925,GSM8K Q925: synthetic arithmetic word problem placeholder.,61
926,GSM8K Q926: synthetic arithmetic word problem placeholder.,96
927,GSM8K Q927: synthetic arithmetic word problem placeholder.,85
928,GSM8K Q928: synthetic arithmetic word problem placeholder.,42
929,GSM8K Q929: synthetic arithmetic word problem placeholder.,16
930,GSM8K Q930: synthetic arithmetic word problem placeholder.,21
931,GSM8K Q931: synthetic arithmetic word problem placeholder.,61
932,GSM8K Q932: synthetic arithmetic word problem placeholder.,95
933,GSM8K Q933: synthetic arithmetic word problem placeholder.,7
934,GSM8K Q934: synthetic arithmetic word problem placeholder.,39
935,GSM8K Q935: synthetic arithmetic word problem placeholder.,18
936,GSM8K Q936: synthetic arithmetic word problem placeholder.,24
937,GSM8K Q937: synthetic arithmetic word problem placeholder.,46
938,GSM8K Q938: synthetic arithmetic word problem placeholder.,23
939,GSM8K Q939: synthetic arithmetic word problem placeholder.,32
940,GSM8K Q940: synthetic arithmetic word problem placeholder.,98
941,GSM8K Q941: synthetic arithmetic word problem placeholder.,32
942,GSM8K Q942: synthetic arithmetic word problem placeholder.,9
943,GSM8K Q943: synthetic arithmetic word problem placeholder.,33
944,GSM8K Q944: synthetic arithmetic word problem placeholder.,7
945,GSM8K Q945: synthetic arithmetic word problem placeholder.,89
946,GSM8K Q946: synthetic arithmetic word problem placeholder.,94
947,GSM8K Q947: synthetic arithmetic word problem placeholder.,11
948,GSM8K Q948: synthetic arithmetic word problem placeholder.,62
949,GSM8K Q949: synthetic arithmetic word problem placeholder.,53
950,GSM8K Q950: synthetic arithmetic word problem placeholder.,35
951,GSM8K Q951: synthetic arithmetic word problem placeholder.,81
952,GSM8K Q952: synthetic arithmetic word problem placeholder.,17
953,GSM8K Q953: synthetic arithmetic word problem placeholder.,23
954,GSM8K Q954: synthetic arithmetic word problem placeholder.,70
955,GSM8K Q955: synthetic arithmetic word problem placeholder.,2
956,GSM8K Q956: synthetic arithmetic word problem placeholder.,82
957,GSM8K Q957: synthetic arithmetic word problem placeholder.,31
958,GSM8K Q958: synthetic arithmetic word problem placeholder.,66
959,GSM8K Q959: synthetic arithmetic word problem placeholder.,100
960,GSM8K Q960: synthetic arithmetic word problem placeholder.,44
961,GSM8K Q961: synthetic arithmetic word problem placeholder.,21
962,GSM8K Q962: synthetic arithmetic word problem placeholder.,2
963,GSM8K Q963: synthetic arithmetic word problem placeholder.,18
964,GSM8K Q964: synthetic arithmetic word problem placeholder.,4
965,GSM8K Q965: synthetic arithmetic word problem placeholder.,92
966,GSM8K Q966: synthetic arithmetic word problem placeholder.,30
967,GSM8K Q967: synthetic arithmetic word problem placeholder.,75
968,GSM8K Q968: synthetic arithmetic word problem placeholder.,8
969,GSM8K Q969: synthetic arithmetic word problem placeholder.,24
970,GSM8K Q970: synthetic arithmetic word problem placeholder.,15
971,GSM8K Q971: synthetic arithmetic word problem placeholder.,45
972,GSM8K Q972: synthetic arithmetic word problem placeholder.,87
973,GSM8K Q973: synthetic arithmetic word problem placeholder.,80
974,GSM8K Q974: synthetic arithmetic word problem placeholder.,77
975,GSM8K Q975: synthetic arithmetic word problem placeholder.,55
976,GSM8K Q976: synthetic arithmetic word problem placeholder.,10
977,GSM8K Q977: synthetic arithmetic word problem placeholder.,24
978,GSM8K Q978: synthetic arithmetic word problem placeholder.,35
979,GSM8K Q979: synthetic arithmetic word problem placeholder.,19
980,GSM8K Q980: synthetic arithmetic word problem placeholder.,78
981,GSM8K Q981: synthetic arithmetic word problem placeholder.,86
982,GSM8K Q982: synthetic arithmetic word problem placeholder.,52
983,GSM8K Q983: synthetic arithmetic word problem placeholder.,76
984,GSM8K Q984: synthetic arithmetic word problem placeholder.,31
985,GSM8K Q985: synthetic arithmetic word problem placeholder.,27
986,GSM8K Q986: synthetic arithmetic word problem placeholder.,86
987,GSM8K Q987: synthetic arithmetic word problem placeholder.,43
988,GSM8K Q988: synthetic arithmetic word problem placeholder.,88
989,GSM8K Q989: synthetic arithmetic word problem placeholder.,47
990,GSM8K Q990: synthetic arithmetic word problem placeholder.,37
991,GSM8K Q991: synthetic arithmetic word problem placeholder.,80
992,GSM8K Q992: synthetic arithmetic word problem placeholder.,18
993,GSM8K Q993: synthetic arithmetic word problem placeholder.,55
994,GSM8K Q994: synthetic arithmetic word problem placeholder.,49
995,GSM8K Q995: synthetic arithmetic word problem placeholder.,80
996,GSM8K Q996: synthetic arithmetic word problem placeholder.,100
997,GSM8K Q997: synthetic arithmetic word problem placeholder.,22
998,GSM8K Q998: synthetic arithmetic word problem placeholder.,70
999,GSM8K Q999: synthetic arithmetic word problem placeholder.,37
1000,GSM8K Q1000: synthetic arithmetic word problem placeholder.,2
1001,GSM8K Q1001: synthetic arithmetic word problem placeholder.,67
1002,GSM8K Q1002: synthetic arithmetic word problem placeholder.,72
1003,GSM8K Q1003: synthetic arithmetic word problem placeholder.,68
1004,GSM8K Q1004: synthetic arithmetic word problem placeholder.,5
1005,GSM8K Q1005: synthetic arithmetic word problem placeholder.,33
1006,GSM8K Q1006: synthetic arithmetic word problem placeholder.,41
1007,GSM8K Q1007: synthetic arithmetic word problem placeholder.,54
1008,GSM8K Q1008: synthetic arithmetic word problem placeholder.,79
1009,GSM8K Q1009: synthetic arithmetic word problem placeholder.,24
1010,GSM8K Q1010: synthetic arithmetic word problem placeholder.,57
1011,GSM8K Q1011: synthetic arithmetic word problem placeholder.,88
1012,GSM8K Q1012: synthetic arithmetic word problem placeholder.,41
1013,GSM8K Q1013: synthetic arithmetic word problem placeholder.,44
1014,GSM8K Q1014: synthetic arithmetic word problem placeholder.,98
1015,GSM8K Q1015: synthetic arithmetic word problem placeholder.,97
1016,GSM8K Q1016: synthetic arithmetic word problem placeholder.,88
1017,GSM8K Q1017: synthetic arithmetic word problem placeholder.,99
1018,GSM8K Q1018: synthetic arithmetic word problem placeholder.,76
1019,GSM8K Q1019: synthetic arithmetic word problem placeholder.,56
1020,GSM8K Q1020: synthetic arithmetic word problem placeholder.,20
1021,GSM8K Q1021: synthetic arithmetic word problem placeholder.,94
1022,GSM8K Q1022: synthetic arithmetic word problem placeholder.,89
1023,GSM8K Q1023: synthetic arithmetic word problem placeholder.,83
1024,GSM8K Q1024: synthetic arithmetic word problem placeholder.,12
1025,GSM8K Q1025: synthetic arithmetic word problem placeholder.,57
1026,GSM8K Q1026: synthetic arithmetic word problem placeholder.,36
1027,GSM8K Q1027: synthetic arithmetic word problem placeholder.,71
1028,GSM8K Q1028: synthetic arithmetic word problem placeholder.,8
1029,GSM8K Q1029: synthetic arithmetic word problem placeholder.,99
1030,GSM8K Q1030: synthetic arithmetic word problem placeholder.,89
1031,GSM8K Q1031: synthetic arithmetic word problem placeholder.,88
1032,GSM8K Q1032: synthetic arithmetic word problem placeholder.,29
1033,GSM8K Q1033: synthetic arithmetic word problem placeholder.,84
1034,GSM8K Q1034: synthetic arithmetic word problem placeholder.,23
1035,GSM8K Q1035: synthetic arithmetic word problem placeholder.,85
1036,GSM8K Q1036: synthetic arithmetic word problem placeholder.,13
1037,GSM8K Q1037: synthetic arithmetic word problem placeholder.,93
1038,GSM8K Q1038: synthetic arithmetic word problem placeholder.,45
1039,GSM8K Q1039: synthetic arithmetic word problem placeholder.,50
1040,GSM8K Q1040: synthetic arithmetic word problem placeholder.,1
1041,GSM8K Q1041: synthetic arithmetic word problem placeholder.,44
1042,GSM8K Q1042: synthetic arithmetic word problem placeholder.,46
1043,GSM8K Q1043: synthetic arithmetic word problem placeholder.,90
1044,GSM8K Q1044: synthetic arithmetic word problem placeholder.,22
1045,GSM8K Q1045: synthetic arithmetic word problem placeholder.,87
1046,GSM8K Q1046: synthetic arithmetic word problem placeholder.,39
1047,GSM8K Q1047: synthetic arithmetic word problem placeholder.,84
1048,GSM8K Q1048: synthetic arithmetic word problem placeholder.,52
1049,GSM8K Q1049: synthetic arithmetic word problem placeholder.,73
1050,GSM8K Q1050: synthetic arithmetic word problem placeholder.,71
1051,GSM8K Q1051: synthetic arithmetic word problem placeholder.,46
1052,GSM8K Q1052: synthetic arithmetic word problem placeholder.,76
1053,GSM8K Q1053: synthetic arithmetic word problem placeholder.,68
1054,GSM8K Q1054: synthetic arithmetic word problem placeholder.,92
1055,GSM8K Q1055: synthetic arithmetic word problem placeholder.,88
1056,GSM8K Q1056: synthetic arithmetic word problem placeholder.,72
1057,GSM8K Q1057: synthetic arithmetic word problem placeholder.,93
1058,GSM8K Q1058: synthetic arithmetic word problem placeholder.,4
1059,GSM8K Q1059: synthetic arithmetic word problem placeholder.,53
1060,GSM8K Q1060: synthetic arithmetic word problem placeholder.,94
1061,GSM8K Q1061: synthetic arithmetic word problem placeholder.,64
1062,GSM8K Q1062: synthetic arithmetic word problem placeholder.,48
1063,GSM8K Q1063: synthetic arithmetic word problem placeholder.,97
1064,GSM8K Q1064: synthetic arithmetic word problem placeholder.,28
1065,GSM8K Q1065: synthetic arithmetic word problem placeholder.,24
1066,GSM8K Q1066: synthetic arithmetic word problem placeholder.,61
1067,GSM8K Q1067: synthetic arithmetic word problem placeholder.,62
1068,GSM8K Q1068: synthetic arithmetic word problem placeholder.,15
1069,GSM8K Q1069: synthetic arithmetic word problem placeholder.,31
1070,GSM8K Q1070: synthetic arithmetic word problem placeholder.,49
1071,GSM8K Q1071: synthetic arithmetic word problem placeholder.,34
1072,GSM8K Q1072: synthetic arithmetic word problem placeholder.,27
1073,GSM8K Q1073: synthetic arithmetic word problem placeholder.,27
1074,GSM8K Q1074: synthetic arithmetic word problem placeholder.,30
1075,GSM8K Q1075: synthetic arithmetic word problem placeholder.,84
1076,GSM8K Q1076: synthetic arithmetic word problem placeholder.,45
1077,GSM8K Q1077: synthetic arithmetic word problem placeholder.,94
1078,GSM8K Q1078: synthetic arithmetic word problem placeholder.,41
1079,GSM8K Q1079: synthetic arithmetic word problem placeholder.,34
1080,GSM8K Q1080: synthetic arithmetic word problem placeholder.,4
1081,GSM8K Q1081: synthetic arithmetic word problem placeholder.,70
1082,GSM8K Q1082: synthetic arithmetic word problem placeholder.,51
1083,GSM8K Q1083: synthetic arithmetic word problem placeholder.,58
1084,GSM8K Q1084: synthetic arithmetic word problem placeholder.,47
1085,GSM8K Q1085: synthetic arithmetic word problem placeholder.,98
1086,GSM8K Q1086: synthetic arithmetic word problem placeholder.,21
1087,GSM8K Q1087: synthetic arithmetic word problem placeholder.,58
1088,GSM8K Q1088: synthetic arithmetic word problem placeholder.,79
1089,GSM8K Q1089: synthetic arithmetic word problem placeholder.,60
1090,GSM8K Q1090: synthetic arithmetic word problem placeholder.,82
1091,GSM8K Q1091: synthetic arithmetic word problem placeholder.,68
1092,GSM8K Q1092: synthetic arithmetic word problem placeholder.,67
1093,GSM8K Q1093: synthetic arithmetic word problem placeholder.,64
1094,GSM8K Q1094: synthetic arithmetic word problem placeholder.,73
1095,GSM8K Q1095: synthetic arithmetic word problem placeholder.,67
1096,GSM8K Q1096: synthetic arithmetic word problem placeholder.,25
1097,GSM8K Q1097: synthetic arithmetic word problem placeholder.,62
1098,GSM8K Q1098: synthetic arithmetic word problem placeholder.,41
1099,GSM8K Q1099: synthetic arithmetic word problem placeholder.,59
1100,GSM8K Q1100: synthetic arithmetic word problem placeholder.,32
1101,GSM8K Q1101: synthetic arithmetic word problem placeholder.,21
1102,GSM8K Q1102: synthetic arithmetic word problem placeholder.,23
1103,GSM8K Q1103: synthetic arithmetic word problem placeholder.,24
1104,GSM8K Q1104: synthetic arithmetic word problem placeholder.,87
1105,GSM8K Q1105: synthetic arithmetic word problem placeholder.,16
1106,GSM8K Q1106: synthetic arithmetic word problem placeholder.,64
1107,GSM8K Q1107: synthetic arithmetic word problem placeholder.,46
1108,GSM8K Q1108: synthetic arithmetic word problem placeholder.,5
1109,GSM8K Q1109: synthetic arithmetic word problem placeholder.,4
1110,GSM8K Q1110: synthetic arithmetic word problem placeholder.,98
1111,GSM8K Q1111: synthetic arithmetic word problem placeholder.,62
1112,GSM8K Q1112: synthetic arithmetic word problem placeholder.,60
1113,GSM8K Q1113: synthetic arithmetic word problem placeholder.,66
1114,GSM8K Q1114: synthetic arithmetic word problem placeholder.,6
1115,GSM8K Q1115: synthetic arithmetic word problem placeholder.,69
1116,GSM8K Q1116: synthetic arithmetic word problem placeholder.,4
1117,GSM8K Q1117: synthetic arithmetic word problem placeholder.,98
1118,GSM8K Q1118: synthetic arithmetic word problem placeholder.,86
1119,GSM8K Q1119: synthetic arithmetic word problem placeholder.,1
1120,GSM8K Q1120: synthetic arithmetic word problem placeholder.,47
1121,GSM8K Q1121: synthetic arithmetic word problem placeholder.,67
1122,GSM8K Q1122: synthetic arithmetic word problem placeholder.,24
1123,GSM8K Q1123: synthetic arithmetic word problem placeholder.,34
1124,GSM8K Q1124: synthetic arithmetic word problem placeholder.,100
1125,GSM8K Q1125: synthetic arithmetic word problem placeholder.,69
1126,GSM8K Q1126: synthetic arithmetic word problem placeholder.,12
1127,GSM8K Q1127: synthetic arithmetic word problem placeholder.,100
1128,GSM8K Q1128: synthetic arithmetic word problem placeholder.,94
1129,GSM8K Q1129: synthetic arithmetic word problem placeholder.,22
1130,GSM8K Q1130: synthetic arithmetic word problem placeholder.,38
1131,GSM8K Q1131: synthetic arithmetic word problem placeholder.,46
1132,GSM8K Q1132: synthetic arithmetic word problem placeholder.,76
1133,GSM8K Q1133: synthetic arithmetic word problem placeholder.,20
1134,GSM8K Q1134: synthetic arithmetic word problem placeholder.,84
1135,GSM8K Q1135: synthetic arithmetic word problem placeholder.,83
1136,GSM8K Q1136: synthetic arithmetic word problem placeholder.,59
1137,GSM8K Q1137: synthetic arithmetic word problem placeholder.,3
1138,GSM8K Q1138: synthetic arithmetic word problem placeholder.,37
1139,GSM8K Q1139: synthetic arithmetic word problem placeholder.,73
1140,GSM8K Q1140: synthetic arithmetic word problem placeholder.,75
1141,GSM8K Q1141: synthetic arithmetic word problem placeholder.,82
1142,GSM8K Q1142: synthetic arithmetic word problem placeholder.,78
1143,GSM8K Q1143: synthetic arithmetic word problem placeholder.,72
1144,GSM8K Q1144: synthetic arithmetic word problem placeholder.,86
1145,GSM8K Q1145: synthetic arithmetic word problem placeholder.,21
1146,GSM8K Q1146: synthetic arithmetic word problem placeholder.,34
1147,GSM8K Q1147: synthetic arithmetic word problem placeholder.,64
1148,GSM8K Q1148: synthetic arithmetic word problem placeholder.,67
1149,GSM8K Q1149: synthetic arithmetic word problem placeholder.,3
1150,GSM8K Q1150: synthetic arithmetic word problem placeholder.,14
1151,GSM8K Q1151: synthetic arithmetic word problem placeholder.,28
1152,GSM8K Q1152: synthetic arithmetic word problem placeholder.,90
1153,GSM8K Q1153: synthetic arithmetic word problem placeholder.,56
1154,GSM8K Q1154: synthetic arithmetic word problem placeholder.,50
1155,GSM8K Q1155: synthetic arithmetic word problem placeholder.,97
1156,GSM8K Q1156: synthetic arithmetic word problem placeholder.,90
1157,GSM8K Q1157: synthetic arithmetic word problem placeholder.,54
1158,GSM8K Q1158: synthetic arithmetic word problem placeholder.,70
1159,GSM8K Q1159: synthetic arithmetic word problem placeholder.,69
1160,GSM8K Q1160: synthetic arithmetic word problem placeholder.,14
1161,GSM8K Q1161: synthetic arithmetic word problem placeholder.,77
1162,GSM8K Q1162: synthetic arithmetic word problem placeholder.,47
1163,GSM8K Q1163: synthetic arithmetic word problem placeholder.,9
1164,GSM8K Q1164: synthetic arithmetic word problem placeholder.,90
1165,GSM8K Q1165: synthetic arithmetic word problem placeholder.,36
1166,GSM8K Q1166: synthetic arithmetic word problem placeholder.,57
1167,GSM8K Q1167: synthetic arithmetic word problem placeholder.,16
1168,GSM8K Q1168: synthetic arithmetic word problem placeholder.,57
1169,GSM8K Q1169: synthetic arithmetic word problem placeholder.,5
1170,GSM8K Q1170: synthetic arithmetic word problem placeholder.,92
1171,GSM8K Q1171: synthetic arithmetic word problem placeholder.,7
1172,GSM8K Q1172: synthetic arithmetic word problem placeholder.,19
1173,GSM8K Q1173: synthetic arithmetic word problem placeholder.,87
1174,GSM8K Q1174: synthetic arithmetic word problem placeholder.,52
1175,GSM8K Q1175: synthetic arithmetic word problem placeholder.,24
1176,GSM8K Q1176: synthetic arithmetic word problem placeholder.,42
1177,GSM8K Q1177: synthetic arithmetic word problem placeholder.,56
1178,GSM8K Q1178: synthetic arithmetic word problem placeholder.,84
1179,GSM8K Q1179: synthetic arithmetic word problem placeholder.,58
1180,GSM8K Q1180: synthetic arithmetic word problem placeholder.,74
1181,GSM8K Q1181: synthetic arithmetic word problem placeholder.,37
1182,GSM8K Q1182: synthetic arithmetic word problem placeholder.,69
1183,GSM8K Q1183: synthetic arithmetic word problem placeholder.,82
1184,GSM8K Q1184: synthetic arithmetic word problem placeholder.,79
1185,GSM8K Q1185: synthetic arithmetic word problem placeholder.,34
1186,GSM8K Q1186: synthetic arithmetic word problem placeholder.,11
1187,GSM8K Q1187: synthetic arithmetic word problem placeholder.,40
1188,GSM8K Q1188: synthetic arithmetic word problem placeholder.,78
1189,GSM8K Q1189: synthetic arithmetic word problem placeholder.,32
1190,GSM8K Q1190: synthetic arithmetic word problem placeholder.,69
1191,GSM8K Q1191: synthetic arithmetic word problem placeholder.,12
1192,GSM8K Q1192: synthetic arithmetic word problem placeholder.,48
1193,GSM8K Q1193: synthetic arithmetic word problem placeholder.,80
1194,GSM8K Q1194: synthetic arithmetic word problem placeholder.,20
1195,GSM8K Q1195: synthetic arithmetic word problem placeholder.,57
1196,GSM8K Q1196: synthetic arithmetic word problem placeholder.,59
1197,GSM8K Q1197: synthetic arithmetic word problem placeholder.,2
1198,GSM8K Q1198: synthetic arithmetic word problem placeholder.,20
1199,GSM8K Q1199: synthetic arithmetic word problem placeholder.,1
1200,GSM8K Q1200: synthetic arithmetic word problem placeholder.,64
1201,GSM8K Q1201: synthetic arithmetic word problem placeholder.,24
1202,GSM8K Q1202: synthetic arithmetic word problem placeholder.,75
1203,GSM8K Q1203: synthetic arithmetic word problem placeholder.,14
1204,GSM8K Q1204: synthetic arithmetic word problem placeholder.,33
1205,GSM8K Q1205: synthetic arithmetic word problem placeholder.,4
1206,GSM8K Q1206: synthetic arithmetic word problem placeholder.,40
1207,GSM8K Q1207: synthetic arithmetic word problem placeholder.,29
1208,GSM8K Q1208: synthetic arithmetic word problem placeholder.,25
1209,GSM8K Q1209: synthetic arithmetic word problem placeholder.,11
1210,GSM8K Q1210: synthetic arithmetic word problem placeholder.,44
1211,GSM8K Q1211: synthetic arithmetic word problem placeholder.,73
1212,GSM8K Q1212: synthetic arithmetic word problem placeholder.,14
1213,GSM8K Q1213: synthetic arithmetic word problem placeholder.,32
1214,GSM8K Q1214: synthetic arithmetic word problem placeholder.,6
1215,GSM8K Q1215: synthetic arithmetic word problem placeholder.,83
1216,GSM8K Q1216: synthetic arithmetic word problem placeholder.,30
1217,GSM8K Q1217: synthetic arithmetic word problem placeholder.,40
1218,GSM8K Q1218: synthetic arithmetic word problem placeholder.,86
1219,GSM8K Q1219: synthetic arithmetic word problem placeholder.,47
1220,GSM8K Q1220: synthetic arithmetic word problem placeholder.,87
1221,GSM8K Q1221: synthetic arithmetic word problem placeholder.,76
1222,GSM8K Q1222: synthetic arithmetic word problem placeholder.,95
1223,GSM8K Q1223: synthetic arithmetic word problem placeholder.,46
1224,GSM8K Q1224: synthetic arithmetic word problem placeholder.,15
1225,GSM8K Q1225: synthetic arithmetic word problem placeholder.,2
1226,GSM8K Q1226: synthetic arithmetic word problem placeholder.,84
1227,GSM8K Q1227: synthetic arithmetic word problem placeholder.,88
1228,GSM8K Q1228: synthetic arithmetic word problem placeholder.,72
1229,GSM8K Q1229: synthetic arithmetic word problem placeholder.,57
1230,GSM8K Q1230: synthetic arithmetic word problem placeholder.,76
1231,GSM8K Q1231: synthetic arithmetic word problem placeholder.,72
1232,GSM8K Q1232: synthetic arithmetic word problem placeholder.,30
1233,GSM8K Q1233: synthetic arithmetic word problem placeholder.,40
1234,GSM8K Q1234: synthetic arithmetic word problem placeholder.,38
1235,GSM8K Q1235: synthetic arithmetic word problem placeholder.,68
1236,GSM8K Q1236: synthetic arithmetic word problem placeholder.,37
1237,GSM8K Q1237: synthetic arithmetic word problem placeholder.,26
1238,GSM8K Q1238: synthetic arithmetic word problem placeholder.,48
1239,GSM8K Q1239: synthetic arithmetic word problem placeholder.,2
1240,GSM8K Q1240: synthetic arithmetic word problem placeholder.,45
1241,GSM8K Q1241: synthetic arithmetic word problem placeholder.,100
1242,GSM8K Q1242: synthetic arithmetic word problem placeholder.,65
1243,GSM8K Q1243: synthetic arithmetic word problem placeholder.,10
1244,GSM8K Q1244: synthetic arithmetic word problem placeholder.,68
1245,GSM8K Q1245: synthetic arithmetic word problem placeholder.,94
1246,GSM8K Q1246: synthetic arithmetic word problem placeholder.,3
1247,GSM8K Q1247: synthetic arithmetic word problem placeholder.,2
1248,GSM8K Q1248: synthetic arithmetic word problem placeholder.,89
1249,GSM8K Q1249: synthetic arithmetic word problem placeholder.,64
1250,GSM8K Q1250: synthetic arithmetic word problem placeholder.,19
1251,GSM8K Q1251: synthetic arithmetic word problem placeholder.,32
1252,GSM8K Q1252: synthetic arithmetic word problem placeholder.,74
1253,GSM8K Q1253: synthetic arithmetic word problem placeholder.,10
1254,GSM8K Q1254: synthetic arithmetic word problem placeholder.,51
1255,GSM8K Q1255: synthetic arithmetic word problem placeholder.,35
1256,GSM8K Q1256: synthetic arithmetic word problem placeholder.,14
1257,GSM8K Q1257: synthetic arithmetic word problem placeholder.,92
1258,GSM8K Q1258: synthetic arithmetic word problem placeholder.,89
1259,GSM8K Q1259: synthetic arithmetic word problem placeholder.,49
1260,GSM8K Q1260: synthetic arithmetic word problem placeholder.,41
1261,GSM8K Q1261: synthetic arithmetic word problem placeholder.,84
1262,GSM8K Q1262: synthetic arithmetic word problem placeholder.,46
1263,GSM8K Q1263: synthetic arithmetic word problem placeholder.,15
1264,GSM8K Q1264: synthetic arithmetic word problem placeholder.,73
1265,GSM8K Q1265: synthetic arithmetic word problem placeholder.,33
1266,GSM8K Q1266: synthetic arithmetic word problem placeholder.,78
1267,GSM8K Q1267: synthetic arithmetic word problem placeholder.,12
1268,GSM8K Q1268: synthetic arithmetic word problem placeholder.,32
1269,GSM8K Q1269: synthetic arithmetic word problem placeholder.,63
1270,GSM8K Q1270: synthetic arithmetic word problem placeholder.,16
1271,GSM8K Q1271: synthetic arithmetic word problem placeholder.,57
1272,GSM8K Q1272: synthetic arithmetic word problem placeholder.,64
1273,GSM8K Q1273: synthetic arithmetic word problem placeholder.,91
1274,GSM8K Q1274: synthetic arithmetic word problem placeholder.,9
1275,GSM8K Q1275: synthetic arithmetic word problem placeholder.,97
1276,GSM8K Q1276: synthetic arithmetic word problem placeholder.,19
1277,GSM8K Q1277: synthetic arithmetic word problem placeholder.,40
1278,GSM8K Q1278: synthetic arithmetic word problem placeholder.,11
1279,GSM8K Q1279: synthetic arithmetic word problem placeholder.,26
1280,GSM8K Q1280: synthetic arithmetic word problem placeholder.,23
1281,GSM8K Q1281: synthetic arithmetic word problem placeholder.,70
1282,GSM8K Q1282: synthetic arithmetic word problem placeholder.,78
1283,GSM8K Q1283: synthetic arithmetic word problem placeholder.,8
1284,GSM8K Q1284: synthetic arithmetic word problem placeholder.,67
1285,GSM8K Q1285: synthetic arithmetic word problem placeholder.,28
1286,GSM8K Q1286: synthetic arithmetic word problem placeholder.,22
1287,GSM8K Q1287: synthetic arithmetic word problem placeholder.,7
1288,GSM8K Q1288: synthetic arithmetic word problem placeholder.,1
1289,GSM8K Q1289: synthetic arithmetic word problem placeholder.,72
1290,GSM8K Q1290: synthetic arithmetic word problem placeholder.,51
1291,GSM8K Q1291: synthetic arithmetic word problem placeholder.,13
1292,GSM8K Q1292: synthetic arithmetic word problem placeholder.,43
1293,GSM8K Q1293: synthetic arithmetic word problem placeholder.,44
1294,GSM8K Q1294: synthetic arithmetic word problem placeholder.,79
1295,GSM8K Q1295: synthetic arithmetic word problem placeholder.,66
1296,GSM8K Q1296: synthetic arithmetic word problem placeholder.,79
1297,GSM8K Q1297: synthetic arithmetic word problem placeholder.,4
1298,GSM8K Q1298: synthetic arithmetic word problem placeholder.,69
1299,GSM8K Q1299: synthetic arithmetic word problem placeholder.,93
1300,GSM8K Q1300: synthetic arithmetic word problem placeholder.,4
1301,GSM8K Q1301: synthetic arithmetic word problem placeholder.,72
1302,GSM8K Q1302: synthetic arithmetic word problem placeholder.,13
1303,GSM8K Q1303: synthetic arithmetic word problem placeholder.,18
1304,GSM8K Q1304: synthetic arithmetic word problem placeholder.,18
1305,GSM8K Q1305: synthetic arithmetic word problem placeholder.,67
1306,GSM8K Q1306: synthetic arithmetic word problem placeholder.,88
1307,GSM8K Q1307: synthetic arithmetic word problem placeholder.,71
1308,GSM8K Q1308: synthetic arithmetic word problem placeholder.,5
1309,GSM8K Q1309: synthetic arithmetic word problem placeholder.,11
1310,GSM8K Q1310: synthetic arithmetic word problem placeholder.,65
1311,GSM8K Q1311: synthetic arithmetic word problem placeholder.,78
1312,GSM8K Q1312: synthetic arithmetic word problem placeholder.,62
1313,GSM8K Q1313: synthetic arithmetic word problem placeholder.,87
1314,GSM8K Q1314: synthetic arithmetic word problem placeholder.,2
1315,GSM8K Q1315: synthetic arithmetic word problem placeholder.,14
1316,GSM8K Q1316: synthetic arithmetic word problem placeholder.,43
1317,GSM8K Q1317: synthetic arithmetic word problem placeholder.,41
1318,GSM8K Q1318: synthetic arithmetic word problem placeholder.,2
1319,GSM8K Q1319: synthetic arithmetic word problem placeholder.,39
1320,GSM8K Q1320: synthetic arithmetic word problem placeholder.,7
1321,GSM8K Q1321: synthetic arithmetic word problem placeholder.,28
1322,GSM8K Q1322: synthetic arithmetic word problem placeholder.,84
1323,GSM8K Q1323: synthetic arithmetic word problem placeholder.,10
1324,GSM8K Q1324: synthetic arithmetic word problem placeholder.,2
1325,GSM8K Q1325: synthetic arithmetic word problem placeholder.,61
1326,GSM8K Q1326: synthetic arithmetic word problem placeholder.,32
1327,GSM8K Q1327: synthetic arithmetic word problem placeholder.,94
1328,GSM8K Q1328: synthetic arithmetic word problem placeholder.,30
1329,GSM8K Q1329: synthetic arithmetic word problem placeholder.,54
1330,GSM8K Q1330: synthetic arithmetic word problem placeholder.,56
